Voltage (V),Ampere (A),Timestamp,Device ID
4.5,0.47,2024-03-07 05:30:00,TV
4.5,0.1,2024-03-07 05:35:00,TV
4.5,0.38,2024-03-07 05:40:00,TV
4.5,0.28,2024-03-07 05:45:00,TV
4.5,0.06,2024-03-07 05:50:00,TV
4.5,0.36,2024-03-07 05:55:00,TV
4.5,0.16,2024-03-07 06:00:00,TV
4.5,0.28,2024-03-07 06:05:00,TV
4.5,0.29,2024-03-07 06:10:00,TV
4.5,0.32,2024-03-07 06:15:00,TV
4.5,0.12,2024-03-07 06:20:00,TV
4.5,0.36,2024-03-07 06:25:00,TV
4.5,0.34,2024-03-07 06:30:00,TV
4.5,0.4,2024-03-07 06:35:00,TV
4.5,0.1,2024-03-07 06:40:00,TV
4.5,0.05,2024-03-07 06:45:00,TV
4.5,0.42,2024-03-07 06:50:00,TV
4.5,0.34,2024-03-07 06:55:00,TV
4.5,0.2,2024-03-07 07:00:00,TV
4.5,0.44,2024-03-07 07:05:00,TV
4.5,0.32,2024-03-07 07:10:00,TV
4.5,0.13,2024-03-07 07:15:00,TV
4.5,0.16,2024-03-07 07:20:00,TV
4.5,0.09,2024-03-07 07:25:00,TV
4.5,0.46,2024-03-07 07:30:00,TV
4.5,0.13,2024-03-07 07:35:00,TV
4.5,0.0,2024-03-07 07:40:00,TV
4.5,0.22,2024-03-07 07:45:00,TV
4.5,0.01,2024-03-07 07:50:00,TV
4.5,0.39,2024-03-07 07:55:00,TV
4.5,0.12,2024-03-07 08:00:00,TV
4.5,0.4,2024-03-07 08:05:00,TV
4.5,0.4,2024-03-07 08:10:00,TV
4.5,0.1,2024-03-07 08:15:00,TV
4.5,0.14,2024-03-07 08:20:00,TV
4.5,0.45,2024-03-07 08:25:00,TV
4.5,0.47,2024-03-07 08:30:00,TV
4.5,0.17,2024-03-07 08:35:00,TV
4.5,0.39,2024-03-07 08:40:00,TV
4.5,0.12,2024-03-07 08:45:00,TV
4.5,0.37,2024-03-07 08:50:00,TV
4.5,0.05,2024-03-07 08:55:00,TV
4.5,0.04,2024-03-07 09:00:00,TV
4.5,0.36,2024-03-07 09:05:00,TV
4.5,0.09,2024-03-07 09:10:00,TV
4.5,0.49,2024-03-07 09:15:00,TV
4.5,0.29,2024-03-07 09:20:00,TV
4.5,0.23,2024-03-07 09:25:00,TV
4.5,0.48,2024-03-07 09:30:00,TV
4.5,0.29,2024-03-07 09:35:00,TV
4.5,0.24,2024-03-07 09:40:00,TV
4.5,0.12,2024-03-07 09:45:00,TV
4.5,0.39,2024-03-07 09:50:00,TV
4.5,0.24,2024-03-07 09:55:00,TV
4.5,0.12,2024-03-07 10:00:00,TV
4.5,0.15,2024-03-07 10:05:00,TV
4.5,0.34,2024-03-07 10:10:00,TV
4.5,0.22,2024-03-07 10:15:00,TV
4.5,0.22,2024-03-07 10:20:00,TV
4.5,0.12,2024-03-07 10:25:00,TV
4.5,0.17,2024-03-07 10:30:00,TV
4.5,0.5,2024-03-07 10:35:00,TV
4.5,0.04,2024-03-07 10:40:00,TV
4.5,0.49,2024-03-07 10:45:00,TV
4.5,0.33,2024-03-07 10:50:00,TV
4.5,0.27,2024-03-07 10:55:00,TV
4.5,0.16,2024-03-07 11:00:00,TV
4.5,0.35,2024-03-07 11:05:00,TV
4.5,0.47,2024-03-07 11:10:00,TV
4.5,0.47,2024-03-07 11:15:00,TV
4.5,0.32,2024-03-07 11:20:00,TV
4.5,0.2,2024-03-07 11:25:00,TV
4.5,0.32,2024-03-07 11:30:00,TV
4.5,0.06,2024-03-07 11:35:00,TV
4.5,0.14,2024-03-07 11:40:00,TV
4.5,0.14,2024-03-07 11:45:00,TV
4.5,0.37,2024-03-07 11:50:00,TV
4.5,0.11,2024-03-07 11:55:00,TV
4.5,0.11,2024-03-07 12:00:00,TV
4.5,0.1,2024-03-07 12:05:00,TV
4.5,0.16,2024-03-07 12:10:00,TV
4.5,0.11,2024-03-07 12:15:00,TV
4.5,0.01,2024-03-07 12:20:00,TV
4.5,0.07,2024-03-07 12:25:00,TV
4.5,0.21,2024-03-07 12:30:00,TV
4.5,0.4,2024-03-07 12:35:00,TV
4.5,0.35,2024-03-07 12:40:00,TV
4.5,0.45,2024-03-07 12:45:00,TV
4.5,0.05,2024-03-07 12:50:00,TV
4.5,0.29,2024-03-07 12:55:00,TV
4.5,0.4,2024-03-07 13:00:00,TV
4.5,0.26,2024-03-07 13:05:00,TV
4.5,0.16,2024-03-07 13:10:00,TV
4.5,0.39,2024-03-07 13:15:00,TV
4.5,0.14,2024-03-07 13:20:00,TV
4.5,0.1,2024-03-07 13:25:00,TV
4.5,0.16,2024-03-07 13:30:00,TV
4.5,0.05,2024-03-07 13:35:00,TV
4.5,0.4,2024-03-07 13:40:00,TV
4.5,0.06,2024-03-07 13:45:00,TV
4.5,0.22,2024-03-07 13:50:00,TV
4.5,0.06,2024-03-07 13:55:00,TV
4.5,0.46,2024-03-07 14:00:00,TV
4.5,0.14,2024-03-07 14:05:00,TV
4.5,0.31,2024-03-07 14:10:00,TV
4.5,0.14,2024-03-07 14:15:00,TV
4.5,0.34,2024-03-07 14:20:00,TV
4.5,0.2,2024-03-07 14:25:00,TV
4.5,0.41,2024-03-07 14:30:00,TV
4.5,0.28,2024-03-07 14:35:00,TV
4.5,0.34,2024-03-07 14:40:00,TV
4.5,0.3,2024-03-07 14:45:00,TV
4.5,0.24,2024-03-07 14:50:00,TV
4.5,0.48,2024-03-07 14:55:00,TV
4.5,0.48,2024-03-07 15:00:00,TV
4.5,0.45,2024-03-07 15:05:00,TV
4.5,0.42,2024-03-07 15:10:00,TV
4.5,0.12,2024-03-07 15:15:00,TV
4.5,0.26,2024-03-07 15:20:00,TV
4.5,0.2,2024-03-07 15:25:00,TV
4.5,0.23,2024-03-07 15:30:00,TV
4.5,0.4,2024-03-07 15:35:00,TV
4.5,0.17,2024-03-07 15:40:00,TV
4.5,0.42,2024-03-07 15:45:00,TV
4.5,0.13,2024-03-07 15:50:00,TV
4.5,0.27,2024-03-07 15:55:00,TV
4.5,0.2,2024-03-07 16:00:00,TV
4.5,0.46,2024-03-07 16:05:00,TV
4.5,0.15,2024-03-07 16:10:00,TV
4.5,0.19,2024-03-07 16:15:00,TV
4.5,0.15,2024-03-07 16:20:00,TV
4.5,0.47,2024-03-07 16:25:00,TV
4.5,0.48,2024-03-07 16:30:00,TV
4.5,0.3,2024-03-07 16:35:00,TV
4.5,0.03,2024-03-07 16:40:00,TV
4.5,0.14,2024-03-07 16:45:00,TV
4.5,0.42,2024-03-07 16:50:00,TV
4.5,0.19,2024-03-07 16:55:00,TV
4.5,0.28,2024-03-07 17:00:00,TV
4.5,0.11,2024-03-07 17:05:00,TV
4.5,0.23,2024-03-07 17:10:00,TV
4.5,0.48,2024-03-07 17:15:00,TV
4.5,0.36,2024-03-07 17:20:00,TV
4.5,0.07,2024-03-07 17:25:00,TV
4.5,0.13,2024-03-07 17:30:00,TV
4.5,0.2,2024-03-07 17:35:00,TV
4.5,0.47,2024-03-07 17:40:00,TV
4.5,0.07,2024-03-07 17:45:00,TV
4.5,0.42,2024-03-07 17:50:00,TV
4.5,0.06,2024-03-07 17:55:00,TV
4.5,0.48,2024-03-07 18:00:00,TV
4.5,0.15,2024-03-07 18:05:00,TV
4.5,0.3,2024-03-07 18:10:00,TV
4.5,0.02,2024-03-07 18:15:00,TV
4.5,0.29,2024-03-07 18:20:00,TV
4.5,0.2,2024-03-07 18:25:00,TV
4.5,0.45,2024-03-07 18:30:00,TV
4.5,0.24,2024-03-07 18:35:00,TV
4.5,0.42,2024-03-07 18:40:00,TV
4.5,0.29,2024-03-07 18:45:00,TV
4.5,0.26,2024-03-07 18:50:00,TV
4.5,0.04,2024-03-07 18:55:00,TV
4.5,0.39,2024-03-07 19:00:00,TV
4.5,0.06,2024-03-07 19:05:00,TV
4.5,0.14,2024-03-07 19:10:00,TV
4.5,0.28,2024-03-07 19:15:00,TV
4.5,0.38,2024-03-07 19:20:00,TV
4.5,0.09,2024-03-07 19:25:00,TV
4.5,0.15,2024-03-07 19:30:00,TV
4.5,0.27,2024-03-07 19:35:00,TV
4.5,0.28,2024-03-07 19:40:00,TV
4.5,0.07,2024-03-07 19:45:00,TV
4.5,0.07,2024-03-07 19:50:00,TV
4.5,0.26,2024-03-07 19:55:00,TV
4.5,0.46,2024-03-07 20:00:00,TV
4.5,0.08,2024-03-07 20:05:00,TV
4.5,0.47,2024-03-07 20:10:00,TV
4.5,0.16,2024-03-07 20:15:00,TV
4.5,0.32,2024-03-07 20:20:00,TV
4.5,0.03,2024-03-07 20:25:00,TV
4.5,0.02,2024-03-07 20:30:00,TV
4.5,0.46,2024-03-07 20:35:00,TV
4.5,0.17,2024-03-07 20:40:00,TV
4.5,0.43,2024-03-07 20:45:00,TV
4.5,0.41,2024-03-07 20:50:00,TV
4.5,0.18,2024-03-07 20:55:00,TV
4.5,0.26,2024-03-07 21:00:00,TV
4.5,0.11,2024-03-07 21:05:00,TV
4.5,0.43,2024-03-07 21:10:00,TV
4.5,0.13,2024-03-07 21:15:00,TV
4.5,0.23,2024-03-07 21:20:00,TV
4.5,0.43,2024-03-07 21:25:00,TV
4.5,0.07,2024-03-07 21:30:00,TV
4.5,0.03,2024-03-07 21:35:00,TV
4.5,0.45,2024-03-07 21:40:00,TV
4.5,0.27,2024-03-07 21:45:00,TV
4.5,0.27,2024-03-07 21:50:00,TV
4.5,0.26,2024-03-07 21:55:00,TV
4.5,0.4,2024-03-07 22:00:00,TV
4.5,0.19,2024-03-07 22:05:00,TV
4.5,0.48,2024-03-07 22:10:00,TV
4.5,0.06,2024-03-07 22:15:00,TV
4.5,0.2,2024-03-07 22:20:00,TV
4.5,0.06,2024-03-07 22:25:00,TV
4.5,0.19,2024-03-07 22:30:00,TV
4.5,0.14,2024-03-07 22:35:00,TV
4.5,0.46,2024-03-07 22:40:00,TV
4.5,0.28,2024-03-07 22:45:00,TV
4.5,0.29,2024-03-07 22:50:00,TV
4.5,0.34,2024-03-07 22:55:00,TV
4.5,0.09,2024-03-07 23:00:00,TV
4.5,0.01,2024-03-07 23:05:00,TV
4.5,0.0,2024-03-07 23:10:00,TV
4.5,0.44,2024-03-07 23:15:00,TV
4.5,0.09,2024-03-07 23:20:00,TV
4.5,0.4,2024-03-07 23:25:00,TV
4.5,0.05,2024-03-07 23:30:00,TV
4.5,0.14,2024-03-07 23:35:00,TV
4.5,0.49,2024-03-07 23:40:00,TV
4.5,0.06,2024-03-07 23:45:00,TV
4.5,0.18,2024-03-07 23:50:00,TV
4.5,0.16,2024-03-07 23:55:00,TV
18.0,4.82,2024-03-07 00:00:00,AC
18.0,2.48,2024-03-07 00:05:00,AC
18.0,1.55,2024-03-07 00:10:00,AC
18.0,2.38,2024-03-07 00:15:00,AC
18.0,3.75,2024-03-07 00:20:00,AC
18.0,2.46,2024-03-07 00:25:00,AC
18.0,2.59,2024-03-07 00:30:00,AC
18.0,1.08,2024-03-07 00:35:00,AC
18.0,3.51,2024-03-07 00:40:00,AC
18.0,4.21,2024-03-07 00:45:00,AC
18.0,0.16,2024-03-07 00:50:00,AC
18.0,1.7,2024-03-07 00:55:00,AC
18.0,1.89,2024-03-07 01:00:00,AC
18.0,3.77,2024-03-07 01:05:00,AC
18.0,0.44,2024-03-07 01:10:00,AC
18.0,1.24,2024-03-07 01:15:00,AC
18.0,2.49,2024-03-07 01:20:00,AC
18.0,2.92,2024-03-07 01:25:00,AC
18.0,4.26,2024-03-07 01:30:00,AC
18.0,0.25,2024-03-07 01:35:00,AC
18.0,0.75,2024-03-07 01:40:00,AC
18.0,2.81,2024-03-07 01:45:00,AC
18.0,4.85,2024-03-07 01:50:00,AC
18.0,2.53,2024-03-07 01:55:00,AC
18.0,4.26,2024-03-07 02:00:00,AC
18.0,3.57,2024-03-07 02:05:00,AC
18.0,4.34,2024-03-07 02:10:00,AC
18.0,0.9,2024-03-07 02:15:00,AC
18.0,1.09,2024-03-07 02:20:00,AC
18.0,2.93,2024-03-07 02:25:00,AC
18.0,2.9,2024-03-07 02:30:00,AC
18.0,2.94,2024-03-07 02:35:00,AC
18.0,0.23,2024-03-07 02:40:00,AC
18.0,4.99,2024-03-07 02:45:00,AC
18.0,3.34,2024-03-07 02:50:00,AC
18.0,0.08,2024-03-07 02:55:00,AC
18.0,4.61,2024-03-07 03:00:00,AC
18.0,3.34,2024-03-07 03:05:00,AC
18.0,4.61,2024-03-07 03:10:00,AC
18.0,1.36,2024-03-07 03:15:00,AC
18.0,4.62,2024-03-07 03:20:00,AC
18.0,4.66,2024-03-07 03:25:00,AC
18.0,0.5,2024-03-07 03:30:00,AC
18.0,4.67,2024-03-07 03:35:00,AC
18.0,2.24,2024-03-07 03:40:00,AC
18.0,4.16,2024-03-07 03:45:00,AC
18.0,2.98,2024-03-07 03:50:00,AC
18.0,0.48,2024-03-07 03:55:00,AC
18.0,3.61,2024-03-07 04:00:00,AC
18.0,2.42,2024-03-07 04:05:00,AC
18.0,0.02,2024-03-07 04:10:00,AC
18.0,2.15,2024-03-07 04:15:00,AC
18.0,1.78,2024-03-07 04:20:00,AC
18.0,3.05,2024-03-07 04:25:00,AC
18.0,1.38,2024-03-07 04:30:00,AC
18.0,3.57,2024-03-07 04:35:00,AC
18.0,3.85,2024-03-07 04:40:00,AC
18.0,1.24,2024-03-07 04:45:00,AC
18.0,4.16,2024-03-07 04:50:00,AC
18.0,3.66,2024-03-07 04:55:00,AC
18.0,0.97,2024-03-07 05:00:00,AC
18.0,4.8,2024-03-07 05:05:00,AC
18.0,3.88,2024-03-07 05:10:00,AC
18.0,2.91,2024-03-07 05:15:00,AC
18.0,0.11,2024-03-07 05:20:00,AC
18.0,1.33,2024-03-07 05:25:00,AC
18.0,4.33,2024-03-07 05:30:00,AC
18.0,4.0,2024-03-07 05:35:00,AC
18.0,1.44,2024-03-07 05:40:00,AC
18.0,4.93,2024-03-07 05:45:00,AC
18.0,1.08,2024-03-07 05:50:00,AC
18.0,0.54,2024-03-07 05:55:00,AC
18.0,3.65,2024-03-07 06:00:00,AC
18.0,4.55,2024-03-07 06:05:00,AC
18.0,1.16,2024-03-07 06:10:00,AC
18.0,1.94,2024-03-07 06:15:00,AC
18.0,2.56,2024-03-07 06:20:00,AC
18.0,3.58,2024-03-07 06:25:00,AC
18.0,4.06,2024-03-07 06:30:00,AC
18.0,2.32,2024-03-07 06:35:00,AC
18.0,4.5,2024-03-07 06:40:00,AC
18.0,1.92,2024-03-07 06:45:00,AC
18.0,2.98,2024-03-07 06:50:00,AC
18.0,2.78,2024-03-07 06:55:00,AC
18.0,4.11,2024-03-07 07:00:00,AC
18.0,3.58,2024-03-07 07:05:00,AC
18.0,0.24,2024-03-07 07:10:00,AC
18.0,2.52,2024-03-07 07:15:00,AC
18.0,2.58,2024-03-07 07:20:00,AC
18.0,4.48,2024-03-07 07:25:00,AC
18.0,3.54,2024-03-07 07:30:00,AC
18.0,4.54,2024-03-07 07:35:00,AC
18.0,1.03,2024-03-07 07:40:00,AC
18.0,3.89,2024-03-07 07:45:00,AC
18.0,4.24,2024-03-07 07:50:00,AC
18.0,4.93,2024-03-07 07:55:00,AC
18.0,2.29,2024-03-07 08:00:00,AC
18.0,0.1,2024-03-07 08:05:00,AC
18.0,1.72,2024-03-07 08:10:00,AC
18.0,3.17,2024-03-07 08:15:00,AC
18.0,1.51,2024-03-07 08:20:00,AC
18.0,0.57,2024-03-07 08:25:00,AC
18.0,2.84,2024-03-07 08:30:00,AC
18.0,0.53,2024-03-07 08:35:00,AC
18.0,3.01,2024-03-07 08:40:00,AC
18.0,1.04,2024-03-07 08:45:00,AC
18.0,3.41,2024-03-07 08:50:00,AC
18.0,1.98,2024-03-07 08:55:00,AC
18.0,1.96,2024-03-07 09:00:00,AC
18.0,2.59,2024-03-07 09:05:00,AC
18.0,4.61,2024-03-07 09:10:00,AC
18.0,3.49,2024-03-07 09:15:00,AC
18.0,3.14,2024-03-07 09:20:00,AC
18.0,3.17,2024-03-07 09:25:00,AC
18.0,1.16,2024-03-07 09:30:00,AC
18.0,3.05,2024-03-07 09:35:00,AC
18.0,3.11,2024-03-07 09:40:00,AC
18.0,1.39,2024-03-07 09:45:00,AC
18.0,0.75,2024-03-07 09:50:00,AC
18.0,2.2,2024-03-07 09:55:00,AC
18.0,2.62,2024-03-07 10:00:00,AC
18.0,1.01,2024-03-07 10:05:00,AC
18.0,0.81,2024-03-07 10:10:00,AC
18.0,5.0,2024-03-07 10:15:00,AC
18.0,2.65,2024-03-07 10:20:00,AC
18.0,1.86,2024-03-07 10:25:00,AC
18.0,1.84,2024-03-07 10:30:00,AC
18.0,0.55,2024-03-07 10:35:00,AC
18.0,0.1,2024-03-07 10:40:00,AC
18.0,0.4,2024-03-07 10:45:00,AC
18.0,2.5,2024-03-07 10:50:00,AC
18.0,4.04,2024-03-07 10:55:00,AC
18.0,1.35,2024-03-07 11:00:00,AC
18.0,2.09,2024-03-07 11:05:00,AC
18.0,0.58,2024-03-07 11:10:00,AC
18.0,1.82,2024-03-07 11:15:00,AC
18.0,4.24,2024-03-07 11:20:00,AC
18.0,2.71,2024-03-07 11:25:00,AC
18.0,0.47,2024-03-07 11:30:00,AC
18.0,1.93,2024-03-07 11:35:00,AC
18.0,4.72,2024-03-07 11:40:00,AC
18.0,1.89,2024-03-07 11:45:00,AC
18.0,4.59,2024-03-07 11:50:00,AC
18.0,1.57,2024-03-07 11:55:00,AC
18.0,2.21,2024-03-07 12:00:00,AC
18.0,2.21,2024-03-07 12:05:00,AC
18.0,2.73,2024-03-07 12:10:00,AC
18.0,2.02,2024-03-07 12:15:00,AC
18.0,0.68,2024-03-07 12:20:00,AC
18.0,1.78,2024-03-07 12:25:00,AC
18.0,0.41,2024-03-07 12:30:00,AC
18.0,4.04,2024-03-07 12:35:00,AC
18.0,0.06,2024-03-07 12:40:00,AC
18.0,0.79,2024-03-07 12:45:00,AC
18.0,3.48,2024-03-07 12:50:00,AC
18.0,2.34,2024-03-07 12:55:00,AC
18.0,4.11,2024-03-07 13:00:00,AC
18.0,2.32,2024-03-07 13:05:00,AC
18.0,3.29,2024-03-07 13:10:00,AC
18.0,2.08,2024-03-07 13:15:00,AC
18.0,2.4,2024-03-07 13:20:00,AC
18.0,4.1,2024-03-07 13:25:00,AC
18.0,1.68,2024-03-07 13:30:00,AC
18.0,3.64,2024-03-07 13:35:00,AC
18.0,3.07,2024-03-07 13:40:00,AC
18.0,2.56,2024-03-07 13:45:00,AC
18.0,2.99,2024-03-07 13:50:00,AC
18.0,3.08,2024-03-07 13:55:00,AC
18.0,3.41,2024-03-07 14:00:00,AC
18.0,0.35,2024-03-07 14:05:00,AC
18.0,3.73,2024-03-07 14:10:00,AC
18.0,1.58,2024-03-07 14:15:00,AC
18.0,3.37,2024-03-07 14:20:00,AC
18.0,1.65,2024-03-07 14:25:00,AC
18.0,3.2,2024-03-07 14:30:00,AC
18.0,0.43,2024-03-07 14:35:00,AC
18.0,0.97,2024-03-07 14:40:00,AC
18.0,3.59,2024-03-07 14:45:00,AC
18.0,4.38,2024-03-07 14:50:00,AC
18.0,3.97,2024-03-07 14:55:00,AC
18.0,4.76,2024-03-07 15:00:00,AC
18.0,0.85,2024-03-07 15:05:00,AC
18.0,3.19,2024-03-07 15:10:00,AC
18.0,0.53,2024-03-07 15:15:00,AC
18.0,3.3,2024-03-07 15:20:00,AC
18.0,1.4,2024-03-07 15:25:00,AC
18.0,4.12,2024-03-07 15:30:00,AC
18.0,1.62,2024-03-07 15:35:00,AC
18.0,0.58,2024-03-07 15:40:00,AC
18.0,3.27,2024-03-07 15:45:00,AC
18.0,0.14,2024-03-07 15:50:00,AC
18.0,1.39,2024-03-07 15:55:00,AC
18.0,2.42,2024-03-07 16:00:00,AC
18.0,3.09,2024-03-07 16:05:00,AC
18.0,0.65,2024-03-07 16:10:00,AC
18.0,1.28,2024-03-07 16:15:00,AC
18.0,3.99,2024-03-07 16:20:00,AC
18.0,4.41,2024-03-07 16:25:00,AC
18.0,0.73,2024-03-07 16:30:00,AC
18.0,2.22,2024-03-07 16:35:00,AC
18.0,3.66,2024-03-07 16:40:00,AC
18.0,4.63,2024-03-07 16:45:00,AC
18.0,3.96,2024-03-07 16:50:00,AC
18.0,0.99,2024-03-07 16:55:00,AC
18.0,0.6,2024-03-07 17:00:00,AC
18.0,0.34,2024-03-07 17:05:00,AC
18.0,1.91,2024-03-07 17:10:00,AC
18.0,0.18,2024-03-07 17:15:00,AC
18.0,2.94,2024-03-07 17:20:00,AC
18.0,2.02,2024-03-07 17:25:00,AC
18.0,0.03,2024-03-07 17:30:00,AC
18.0,2.89,2024-03-07 17:35:00,AC
18.0,3.9,2024-03-07 17:40:00,AC
18.0,4.73,2024-03-07 17:45:00,AC
18.0,4.83,2024-03-07 17:50:00,AC
18.0,2.78,2024-03-07 17:55:00,AC
18.0,2.19,2024-03-07 18:00:00,AC
18.0,1.76,2024-03-07 18:05:00,AC
18.0,4.94,2024-03-07 18:10:00,AC
18.0,1.98,2024-03-07 18:15:00,AC
18.0,3.94,2024-03-07 18:20:00,AC
18.0,2.9,2024-03-07 18:25:00,AC
18.0,3.15,2024-03-07 18:30:00,AC
18.0,0.17,2024-03-07 18:35:00,AC
18.0,1.18,2024-03-07 18:40:00,AC
18.0,0.65,2024-03-07 18:45:00,AC
18.0,3.64,2024-03-07 18:50:00,AC
18.0,4.36,2024-03-07 18:55:00,AC
18.0,1.99,2024-03-07 19:00:00,AC
18.0,4.04,2024-03-07 19:05:00,AC
18.0,1.04,2024-03-07 19:10:00,AC
18.0,4.64,2024-03-07 19:15:00,AC
18.0,2.01,2024-03-07 19:20:00,AC
18.0,3.0,2024-03-07 19:25:00,AC
18.0,2.45,2024-03-07 19:30:00,AC
18.0,4.26,2024-03-07 19:35:00,AC
18.0,1.31,2024-03-07 19:40:00,AC
18.0,2.29,2024-03-07 19:45:00,AC
18.0,2.89,2024-03-07 19:50:00,AC
18.0,1.96,2024-03-07 19:55:00,AC
18.0,0.39,2024-03-07 20:00:00,AC
18.0,0.89,2024-03-07 20:05:00,AC
18.0,4.12,2024-03-07 20:10:00,AC
18.0,3.85,2024-03-07 20:15:00,AC
18.0,1.96,2024-03-07 20:20:00,AC
18.0,0.5,2024-03-07 20:25:00,AC
18.0,3.96,2024-03-07 20:30:00,AC
18.0,4.14,2024-03-07 20:35:00,AC
18.0,4.35,2024-03-07 20:40:00,AC
18.0,2.34,2024-03-07 20:45:00,AC
18.0,3.03,2024-03-07 20:50:00,AC
18.0,0.18,2024-03-07 20:55:00,AC
18.0,4.31,2024-03-07 21:00:00,AC
18.0,0.23,2024-03-07 21:05:00,AC
18.0,0.3,2024-03-07 21:10:00,AC
18.0,2.4,2024-03-07 21:15:00,AC
18.0,0.95,2024-03-07 21:20:00,AC
18.0,2.7,2024-03-07 21:25:00,AC
18.0,4.9,2024-03-07 21:30:00,AC
18.0,1.28,2024-03-07 21:35:00,AC
18.0,2.68,2024-03-07 21:40:00,AC
18.0,4.68,2024-03-07 21:45:00,AC
18.0,1.46,2024-03-07 21:50:00,AC
18.0,2.08,2024-03-07 21:55:00,AC
18.0,4.27,2024-03-07 22:00:00,AC
18.0,1.65,2024-03-07 22:05:00,AC
18.0,3.18,2024-03-07 22:10:00,AC
18.0,0.28,2024-03-07 22:15:00,AC
18.0,3.82,2024-03-07 22:20:00,AC
18.0,3.05,2024-03-07 22:25:00,AC
18.0,2.98,2024-03-07 22:30:00,AC
18.0,2.22,2024-03-07 22:35:00,AC
18.0,2.1,2024-03-07 22:40:00,AC
18.0,0.53,2024-03-07 22:45:00,AC
18.0,3.77,2024-03-07 22:50:00,AC
18.0,4.14,2024-03-07 22:55:00,AC
18.0,4.2,2024-03-07 23:00:00,AC
18.0,1.89,2024-03-07 23:05:00,AC
18.0,2.65,2024-03-07 23:10:00,AC
18.0,4.77,2024-03-07 23:15:00,AC
18.0,3.38,2024-03-07 23:20:00,AC
18.0,4.3,2024-03-07 23:25:00,AC
18.0,0.7,2024-03-07 23:30:00,AC
18.0,3.59,2024-03-07 23:35:00,AC
18.0,1.08,2024-03-07 23:40:00,AC
18.0,1.97,2024-03-07 23:45:00,AC
18.0,2.52,2024-03-07 23:50:00,AC
18.0,3.3,2024-03-07 23:55:00,AC
3.0,0.06,2024-03-07 00:00:00,Lamp
3.0,0.09,2024-03-07 00:05:00,Lamp
3.0,0.05,2024-03-07 00:10:00,Lamp
3.0,0.04,2024-03-07 00:15:00,Lamp
3.0,0.04,2024-03-07 00:20:00,Lamp
3.0,0.07,2024-03-07 00:25:00,Lamp
3.0,0.02,2024-03-07 00:30:00,Lamp
3.0,0.09,2024-03-07 00:35:00,Lamp
3.0,0.05,2024-03-07 00:40:00,Lamp
3.0,0.07,2024-03-07 00:45:00,Lamp
3.0,0.01,2024-03-07 00:50:00,Lamp
3.0,0.0,2024-03-07 00:55:00,Lamp
3.0,0.1,2024-03-07 01:00:00,Lamp
3.0,0.04,2024-03-07 01:05:00,Lamp
3.0,0.05,2024-03-07 01:10:00,Lamp
3.0,0.05,2024-03-07 01:15:00,Lamp
3.0,0.1,2024-03-07 01:20:00,Lamp
3.0,0.08,2024-03-07 01:25:00,Lamp
3.0,0.02,2024-03-07 01:30:00,Lamp
3.0,0.09,2024-03-07 01:35:00,Lamp
3.0,0.06,2024-03-07 01:40:00,Lamp
3.0,0.03,2024-03-07 01:45:00,Lamp
3.0,0.03,2024-03-07 01:50:00,Lamp
3.0,0.08,2024-03-07 01:55:00,Lamp
3.0,0.06,2024-03-07 02:00:00,Lamp
3.0,0.02,2024-03-07 02:05:00,Lamp
3.0,0.04,2024-03-07 02:10:00,Lamp
3.0,0.04,2024-03-07 02:15:00,Lamp
3.0,0.05,2024-03-07 02:20:00,Lamp
3.0,0.09,2024-03-07 02:25:00,Lamp
3.0,0.09,2024-03-07 02:30:00,Lamp
3.0,0.03,2024-03-07 02:35:00,Lamp
3.0,0.01,2024-03-07 02:40:00,Lamp
3.0,0.08,2024-03-07 02:45:00,Lamp
3.0,0.08,2024-03-07 02:50:00,Lamp
3.0,0.02,2024-03-07 02:55:00,Lamp
3.0,0.07,2024-03-07 03:00:00,Lamp
3.0,0.1,2024-03-07 03:05:00,Lamp
3.0,0.02,2024-03-07 03:10:00,Lamp
3.0,0.04,2024-03-07 03:15:00,Lamp
3.0,0.09,2024-03-07 03:20:00,Lamp
3.0,0.04,2024-03-07 03:25:00,Lamp
3.0,0.01,2024-03-07 03:30:00,Lamp
3.0,0.05,2024-03-07 03:35:00,Lamp
3.0,0.08,2024-03-07 03:40:00,Lamp
3.0,0.07,2024-03-07 03:45:00,Lamp
3.0,0.04,2024-03-07 03:50:00,Lamp
3.0,0.02,2024-03-07 03:55:00,Lamp
3.0,0.07,2024-03-07 04:00:00,Lamp
3.0,0.05,2024-03-07 04:05:00,Lamp
3.0,0.02,2024-03-07 04:10:00,Lamp
3.0,0.06,2024-03-07 04:15:00,Lamp
3.0,0.02,2024-03-07 04:20:00,Lamp
3.0,0.04,2024-03-07 04:25:00,Lamp
3.0,0.01,2024-03-07 04:30:00,Lamp
3.0,0.07,2024-03-07 04:35:00,Lamp
3.0,0.03,2024-03-07 04:40:00,Lamp
3.0,0.04,2024-03-07 04:45:00,Lamp
3.0,0.04,2024-03-07 04:50:00,Lamp
3.0,0.08,2024-03-07 04:55:00,Lamp
3.0,0.04,2024-03-07 05:00:00,Lamp
3.0,0.0,2024-03-07 05:05:00,Lamp
3.0,0.04,2024-03-07 05:10:00,Lamp
3.0,0.09,2024-03-07 05:15:00,Lamp
3.0,0.01,2024-03-07 05:20:00,Lamp
3.0,0.1,2024-03-07 05:25:00,Lamp
